id,rating,review
1854,good,"amazing teacher. 4 tests, best 3 count. online quizes count as 40% but you can take them multiple times to get a 100. gives extra credit and there are no questions that aren't on the study guide. overall amazing woman. LOVE HER!"
3786,good,i loved her! she's a really good teacher. if you google her class and her name you can find all the powerpoints filled in so you dont always have to go to lecture. kind of a boring class but she's so nice.
2872,average,"I went to his office hours to ask questions about the following weeks reading and he told me he wont answer my questions until after the lecture. Like what? Literally the lowest grade I've gotten (72) but yet I worked my ass off. I think he's actually a good lecturer, but his exams are difficult. If you suck at M/C (I suck) then pray its a dif prof"
3030,poor,No Comments
3808,good,"Not sure who is rating here. If you are breathing and attend class there is no way to fail. Yes, it is BORING, but she does everything except hold your hand to get you to pass. She gives study guides, helps out of class, offers lots of EC, and the material is EASY. Yes, you have to go to class, but if you don't want to do that, why are you here&#63;&#63;"
2467,good,"He's a really cool/funny guy, always sipping from the mug and fixing his long flowing locks. But fun aside he's a good lecturer, really stresses the important concepts in the lectures, goes over them many times ... it's too bad I fell asleep in a lot of his lectures :P"
1645,poor,DO NOT take calculus 128 with this professor. I've never been so confused about math in my life and he does not care to help students understand the material he is teaching. Cook is a really sweet and funny old man but certainly doesn't know how to teach. Material on hw and exams are completely different from what he teaches. Avoid his class!!!
3341,good,Hylton is a great accounting professor.  She keeps the class interesting because she is very enthusiastic and has a good sense of humor.  The subject is tough so you have to keep up with it on your own but she teaches with clarity so attending every class is a real help.  Ive taken Prof. Hylton for three different Acct classes so I'd recommend her!
2861,poor,No Comments
1792,poor,"If you are interested in psychology take psych 100 with another professor. She rambles to herself about only jokes she can understand and she is all over the place, which makes the class miserable. Trying to follow her should be a course in and of itself. She is always unavailable and doesn't care about her students at all. AVOID THIS CLASS!"
1430,good,She is really friendly - and as a note she always needs undergrad TAs for her psych 100 classes which is a great opportunity for a recommendation and prep for GREs
2826,poor,prof appears to have little interest in teaching.  arrives late to class with an untidy appearance.
3100,good,"Had him over the summer for pre-college. I went in with a really sucky AP calc AB background and came out being freaken good at calc. Honestly, he's hard. His tests are hard, and if you fall behind, you're screwed. But he does teach, so if if you can keep up, you should be golden."
3638,good,"Dr.Fondufe is full of energy and very enthuastic about teaching. She is very nice and helpful &quot;IF&quot; you go to her office hours. Her tests are really HARD and she drops the lowest test grade:). Oh yeah, she plays a lot with her tests so be careful about that ;)...Go to class, read the book and you'll do fine!!!"
1013,good,"Randy is an good guy, don't get me wrong, but there's no way an intro Bio class should be this difficult. He focuses to excess on cell biology and mutation without really teaching about the normal system first, so unless you have a strong background in biology, this class is gonna be an uphill battle. Weekly quizzes and 3 exams (no surprises)"
1928,good,No Comments
3531,poor,"terrible professor, doesnt know what she is doing. she asks for 15 minutes after every lecture to finish the topic. shes so unorganized dont take her"
3056,poor,"CHEM 36 isn't that bad, but 130 is hell. Moylan is the worst teacher I have ever had. If you try to ask him anything he will get pissed off."
3882,good,"Highly recommend! I was so nervous to take this class but I had no choice since I needed it for my ged ed. Dr. Bauman is an incredible professor! She made a subject I had no interest in VERY engaging and I loved it! It is definitely manageable to get an A (unless you're lazy). If you respect her & her class, she will respect & help you."
126,good,"He has an online note set with answers and such and normally if you just do that you should be able to do well on the test.  However, going to class has it's benefits because he will go over something that isn't explained too well or doesn't have an answer in the note set book of his.  All his tests has cheat sheets.  (test number + 1) Also, no HW."
3298,poor,The best way to pass this course is to memorize all the REA models. She does not explain material well.  Her lectures was reading slides. You have to work on your own to past this couse.  Having a friend from the other section will help. :-)
2935,poor,I was really excited to take this class but it was such a disappointment. The tests were unfair and the readings were incredibly repetitive.
1347,good,shes good!!!! not only does she dress wicked cute but class is very interesting as well. there is also a lot of extra credit which is great. A++
3055,poor,Moylan is the worst teacher the world has ever seen. He gets pissed off if you ask him a question.
355,good,"He's a good professor and is interesting. Try to sit in the front of class. He tends to not keep the mic up to his mouth.  Memorize his POWER POINTS and you will be fine.  He makes bio interesting with his asides.  They appear on exams so pay attention (dont take notes on them, general interest in what he's saying should be enough for tests)."
4099,good,You have to go to class and read before each class because of the pop quizzes.  He seems intimidating in class but if you actually do the work he will cut you a break.  USE HIS OFFICE HOURS FOR THE PROJECT! He was extremely helpful when I went in.  Over all he is a good guy who wants you to learn
2730,average,"Mackay is a nice person. But he doesn't give a crap to students who dont' try to help themselves first. That's what I feel. He would joke in class too because he does have a sense of humor. Just remember, he's real smart, and he doesn't see why we cant b."
827,good,he da best
1639,poor,"Cook is a really bad prof. I had never taken Calc before, I attended every single lecture and took many notes. However he repeats the same lecture over multiple times and there were things on exams he never taught in class. He spends more time taking to his calk (literally) and reciting Shakespeare than teaching calc."
3040,poor,No Comments
984,good,A professor that alters my view to biology completely. I appreciate his patience and caring for students who seek for help.
4373,average,"Don't bother coming to class, just read the book and memorize all theories, people, and events. You learn a lot, but requires A LOT of reading. He's gotten easier! But you have to do a lot of work to make a good grade!"
2188,poor,"Tests were multiple choice, testing on your memorization of minor details in text and lectures. He drones on and on. I don't recommend taking him, but it may be inevitable."
4021,good,"One of the best teachers GMU currently have. He knows a lot and shares all sorts of knowledge, not just what you need for class but for real world too. Take VERY GOOD notes and you'll be good. No drinks/food and no talking in class and you'll be on his good side!"
2443,good,I absolutely adore Professor Browning! He is very engaging and the fact that he's cute doesn't hurt either.
362,average,I hated this class. The exams are really tough and if you know that you wont study for this class in advance dont take it. Not a slack off class
2349,good,"a nice prof, but the lecture...."
345,good,"This was a great class. The tests were really hard; but, the instructor was good, in a scary intense sort of way."
3243,poor,"Honestly, one of the hardest teachers I've ever had in my life. She's not helpful and pretty rude. Does not know how to teach the subject, and only goes through the slides. If it wasn't because of the book I would had fail the class. AVOID AT ALL COST"
4011,poor,"Caused me to change my major because I disliked him so much and his material is in the whole program. He doesn't try to teach, doesn't care about people learning, he just cares about making it as difficult as possible. Tests always have a lot of obscure and vague questions that weren't well discussed in class. Acts like everyone is stupid but him."
711,good,"I absolutely loved Dr. Sacher. She is funny and brilliant which made the class fun and interesting. The work is easy and the class is great to hear everyone else's drama and tell your own. Through the journals she requires every week, you feel like you have a personal therapist to talk to."
3205,good,"Professor Hylton is fast paced and expects you to work hard. If you come into this expecting to be spoon fed material, you're out of luck. She's a great teacher with great experience and if you just do what she says and STUDY, you'll be just fine. Don't be afraid to ask for help, she does care."
3917,good,"Great class if you are into art history. But be warned, it is a hard classs. I got an A but had to study my a** off. Also, she does not grade any of the tests herself. Her assistant does, and makes a ton of mistakes. Check your test twice and go see her."
4244,good,"Really good teacher. Interactive lectures, gets class involved in discussion, real world experience and examples.  Negative: writing assignment or quiz EVERY class prior to lecture to make sure you prepared for class. I understand her approach but this fores you to attend EVERY class or take major hit to your grade. Otherwise GREAT."
3720,good,"Largen is enthusiast and passionate about her subject. The class is boring but if you come to class and actually halfway listen, you'll ace everything (you can be on Facebook all you want, she doest care- but you won't pass her tests). If you're looking for that easy science lecture where you can skip some friday classes, this is it."
10,good,"I learned a lot. Don't expect this to be a blow-off class though. Attend class and participate in discussion and she will like you. She can be sarcastic but it's funny. Paper topics can be confusing, but just ask her for help! She takes into account if you care about your grade, once she knows that she will help as much as she can"
3793,good,"If you need to complete lab science requirement, this is definitely the easies class to take. Dr. Largen is pretty nice, book is useless, classes are helpful for exam but if you miss some its not a big deal. Overall  its a pretty easy class."
2116,good,"There's a lot of ambivalence towards Brym as a lecturer and a lot of that stems from the fact that there are 2 kinds of people who take this course: those who want a credit, and those who are actually interested. If you are actually interested in sociology, you'll do well. If you're not, this course can be brutal. Do the readings and you'll be fine"
1834,good,Great experience...the class material was pretty tough though and too many chapters are covered on the exams at one time. However I made out with a -B. You purchase the notes for the class with the book...it's not necessarily a good thing because taking notes helps you study. 2 words: FLASH CARDS! They got me through the course. Extra credit too.
793,poor,"By all accounts, an poor professor. He's very unclear, and his jokes probably got old around the dawn of indoor plumbing. Run while you can."
4349,good,Sitting in class feels like the biggest waste of time. He just keeps talking and talking. But he's a real nice guy though. I get all my notes by looking over the shoulder of the girl that sits infront of me.
2802,average,"This guy is probably not a bad guy, and he's probably very smart, but I did not get anything from his course. Seems like him and I both hated the class. I was trying to understand what he was saying, but he wouldn't even answer my questions properly. I gave up and rote memorized past exams and got 100%. Worst class ever."
2674,good,"her style is motivating and confident, material relevant.  excellent."
94,good,He rocks no nobody teaches like him he's simply the best
129,average,nice prof.
2891,average,he asks detailed questions on test. you have to memorize statistics  
2371,good,"he's a great prof, inspirational..."
3513,good,"Overall, Professor Fondufe was a great professor. She is easy to understand and helpful. There are three tests, a regular exam, midterm, and a final. She posts study guides and powerpoints on blackboard, if you do those you will be fine! She is a great professor!"
3237,poor,"Avoid her unless you wanna screw up your GPA. she is the most difficult and aggressive person in the world. she didn't even try to help you at all even though I consider myself a hard studying student. In a word, she don't know how to teach and didn't even try to improve her teaching style and is a super mean person."
3228,good,"She is strict and doesn't play around but she will offer explanation, but it'll be short and to the point. I didn't really depend on her lectures to learn, taught myself through Connect. Tests are easy as long as you really know the material, you can't half ass the studying. Didn't touch the book, Connect has more than enough resources."
4326,poor,Prof uses Soci 101 as his soapbox to preach about black history and relates every single thing in class to civil rights/black issues. Def not what I signed up for. he sends out chapter terms and thank goodness he does bc he barely goes ovr any of it in class. evrything I got from the class I read in the book while doing the study guide. DON'T TAKE
3874,good,She's the most amazing professor here at GMU. A down to earth person. She makes you think outside the box and respects your opinion.  She inspired me to minor in Art History . A very dedicated professor. 
2263,good,Loved sociology.  Everybody should have to take it... makes better people.  Brym lectures very well but is not the most helpful.  Overall a great course.
1900,poor,"i hated this lady....worst teacher ever, completely crazy and talks to herself more than she teaches...doesnt know how to use a computer at all either...avoid her at all costs"
3443,average,"Tests are difficult and very detailed.  Accounting is a difficult subject, but she makes it even harder."
3765,good,Pretty much slept through class and got an A.  If you don't get an A in this class you need to do some self re-evaluation.  Teacher is real nice too!  Very helpful and has a positive attitude
3230,good,"Teaches very fast. The only way to do good is to put a bunch of time into learning how to do the journal entries ect. If you actually try and put in some time its an easy A. Work hard, study hard, and you will not fail."
1932,good,Always sparked interest in the subject matter
3469,good,"Literally, if you study her power-points, you will get an A. i skipped almost all of her classes, and aced her tests. just do her study guides and her power points has so much information, you are bound to get an A."
3375,poor,"Hands down the worst professor I have ever had. She knew nothing about the subject. She gave vague instructions for the project. She couldn't help me with Excel questions to complete the project because she didn't know how to do it herself. She wasn't thorough. She didn't care whether you learned or not, just don't bother her. She is TERRIBLE!!!!!!"
2912,good,"the Social Inequalities course was extremely straight forward, a good intro course that opens your eyes to not only social problems, but solutions too! You don't actually need to attend all the lectures to pass.. just do the readings and understand the basic concepts (of which there's about 5)"
1865,good,"she knows what she is doing, uses a powerpoint presentation in class for the lecture and show videos', study your notes and make sure that you buy the book, her test are not hard if you study. sometimes she gives one question that is going to be on the test as the daily double.,she knows what she is teaching about psy."
1658,average,"He knows the material, he just teaches it different then the other teachers.  If you took calc in high school, you'll be fine.  and if not, just go to a different lecture.  he does help with some things and you can always ask him for extra help.  fairly easy class overall"
516,good,"As an Anth major I found this class fairly easy.  Read the Angel notes, pay attention in class, and do a little memorizing before tests and you'll do fine.  Very funny prof. and easy to get along with if you at least put some effort into his class."
1857,good,"Don't be tricked into thinking you can skip class. The lectures seem like they are made for 3rd graders, but there are &quot;in-class activities&quot; given randomly that are worth a good portion of your grade. Also, do your concept quizzes cause they're easy and you need them for your grade."
2645,average,"Beware if the course average is too high going into the exam, as she will try to screw you over by throwing in a long answer question or two that you cannot answer entirely correctly (hello part marks) with what you learned from the text and lectures."
2243,good,"for classes of the given size, he's incredibly caring and responsive... lectures can get boring, but the book is ALWAYS boring!"
1277,good,Easy class with an good professor. Definitely need to take time and study for tests if you want an A but it's worth it. 
2336,good,Extremely helpful and quite caring.  Very organized.
950,good,"This class was good, I really enjoyed it. She is a wonderful professor. If you try, you'll do fine in her class. I pulled out a B and honestly didn't try very hard. She has unannounced writing assignments over your book, if you want to good on these you need to read, but its still not mandatory. Definitely recommended!!"
3650,good,"Very animated!  Personality makes lectures tollerable.  Tests are thorough and difficult.  They really test your knowledge, but fairly.  Gives notes online.  Read book and study these, know your sh*t, and you'll do fine."
3934,good,"Crazy, Funny Personality. She gts you interested in what she is talking about. Runs around the class, its from all the coffee. Her test are hard with alot of information. i enjoyed the class but would not take it again. It was hard being a gen ed!!!!! Nice lady overall. Attendence is mandatory, she takes roll everyday."
1120,good,"Good teacher, but his class is more analysis and actually understanding things than memorization.  You need to go to class, is the only down side.  but if it is your major then definitely take him over other teachers.  He is in general a helpful professor, who wants you to do good."
2597,average,"oh well... I tried to like this prof. She's not bad person at all, but she and her tas are just not careful enough. Sometimes, her test questions could be misleading and they often have typos. Her lectures are completely useless, if you have take accounting before in high school. overall, I am satisfied because I did well at the end."
2204,good,Dr. Brym is an amazing prof. His textbook is well written yet some chapters difficult to understand. His tests are really fair and questions straight out of the book. You just have to read the chapters several times to absorb all the information. He replies quick if you send him email.
419,average,"WHAT A HARD CLASS! I took it as a pass/fail and recommend that everyone who's not a BIO major do the same thing. I heard he was hotter before (arthritis changed him), but I would still do him. I have a huge crush on Molumby. I wish I had a picture of him. He def turns the girls on!! Wow! MMMmuuaahhh"
922,good,I have had her for at least 5 classes. She is a great professor and is really there for her students I would recommend anyone to take her! It's easy because you actually enjoy listening to her and being in her class! Attendance isn't mandatory but I loved going to class. She really cares about her students and would help them anyway she can!
3485,good,"Fondufe gives good lectures that are easy to follow, and makes the concepts easier to understand.  Her test questions often resemble the study guide, however, her study guides are extremely long so lots of preparation is required to get a good test grade.  Very fair teacher and class."
477,good,"I took 3 classes with him, one honors cultural and two as honors options, hes a real cool guy real laid back, if you say something mildly intelligent hes as nice as can be. tests are mostly multiple choice"
2035,average,"Class is easy, don't buy the book, she gives you all the info you need in the lectures, and her outlines are on the web site. Don't take the class if personal info makes you feel weird because she relates the topics to her life and family and friens A LOT!"
3425,good,"Had her for 203 & 311. GREAT teacher, will help if you ask for it. She is harder than others for 203, but if you actually learn the material, 301 will be a cakewalk.  Accounting majors should definitely take her for 203. Easy A if you put forth a little effort."
1692,good,"It's not too difficult. Just study the material. Even if you're bad at math you can get a good grade. Just make sure youre not lazy. Most of my friends didn't do well  b/c they were lazy, not b/c the it was hard, bad instructor, whatever bs. ect."
3476,good,She's a great professor who genuinely cares about her students and has a true passion for the material she teaches. Dr. Fondufe can clearly articulate concepts by relating the subject matter to everyday life in an effort make the material easier to understand. She's a very animated lecturer and was approachable too. Totally recommend her!
3466,good,Dr. Fondufe never showed up to class without a vibrant outfit and lots of energy.  She is very interested in the course she teaches and wants you to understand.  Her entire lecture is from a ppt though so attendance is not mandatory.  DO the study guides and you'll ace her tests.  I would highly recommend.
1471,poor,"&quot;If a piece of glass has an acute angle, and you throw it at someone, it'll cut them! If it's an obtuse angle piece of glass, it'll just bounce right off of them!&quot; Take another class with another professor, for sure. STAY AWAY FROM THIS GUY!!"
2601,poor,"The worst prof in UT.  Very much the same as a housewife.  The pass tests can't be reference!!  Just read the ppt in class, and that ppt is from the textbook publisher!!  Useless lecture!"
1202,good,"Randy made me  love bio, and I am staying in the bio department because of him.  I hope that i can have him again sometime soon."
2438,good,A good teacher but gives hard tests. Clear.
2626,poor,"horrible...reads off slides, tests completely different."
1669,poor,"im pretty sure thurlow doesnt know how to even use a computer. yes im bad at math, however going to class doesnt help and neither does homework. he gives homework problems on wiley that dont come close to problems u see on exams he also posts homework assignments late.he doesnt post grades on spark, and you cant bring up your grade other than exams"
4240,average,she is hot. and her exams are too. very hard exams.
1970,good,I love this woman. She is adorable and it's obvious that she loves to teach. The tests are moderate. If you pay attention in class and study you will do well. She offers extra credit too! Take this class. It's great for non-majors!
3110,good,"Good Teacher, lots of proof, just be respectful and don't fall asleep in class. Do the homework and come to class and you'll do fine. -Calc in 3D"
2151,good,"Brym changed my life... Without him, I honestly think that I would have completely hated my first year of University.. I would take another course offered by him in a heartbeat.. Wish him the very best"
820,poor,"Do all the OWLS, get at least 7 out of 14 questions right on each of the tests, and you'll get a C. If you do worse you will fail. He makes that very clear. Go to the reviews before each test, they help a lot."
1997,good,"She is the best teacher. Bio 106 with her is the easiest/best class I have ever taken at any level of education. If you cannot manage  B in this class with all the extra credit, you should not be in college...minimal effort and you will get an A."
4304,good,"Professor Dennis, though his teaching styles are not what I'm used to, he's actually a very nice professor since I've started at Mason. He's very funny, and though most of the things that he talked about were on race and religion, I was intrigued in the class. If you need help in the class, use his office hours. I'm glad I did, and now I passed!"
3054,poor,"Moylan is a terrible teacher; avoid him and this class if at all possible.  First, the class is a ridiculous amount of work - more like 10 units, not 4 - and second, he doesn't teach anything.  So you're expected to teach yourself all the theory for everything.  And you're at a major disadvantage if you haven't taken 153 - so be warned!"
1248,good,"Tamara's Psych 100 is an easy class if you're willing to do the required work. Attendance is somewhat mandatory because of her ""pop quizzes"" on the reading assignments and she has weekly online quizzes as well. However, tests are super easy if you study the notes."
3452,poor,"Do yourself a favor, dont take her. And dont say I didnt warn you.  She hard."
2712,poor,we was very monotone. i think he just came out of the crypt or something and never saw the light hahhaa. he looks very scary and robotic.  i only wonder wat he does with his time when he's not teaching...maybe growing mushrooms in the darkness of his basement&#63;
992,poor,"Even with prior knowledge from AP Bio, his class is extremely difficult."
2190,poor,"Totally hard, multiple choice was horrible"
4107,poor,DO NOT TAKE HIS CLASS!!!
1046,good,"Phillis is a great professor despite being unpopular with some students. He would rather students learn to problem solve and think analytically than memorize facts. All exams include diagrams so you don't need to memorize. He is readily available to help students, runs weekly reviews. GO TO CLASS. He does NOT teach from the book. But read it anyway"
1888,good,shes honestly one of the best teahers i have ever had. i was so excited to go to class every single time becuase she was so outgoing and fun so she kept us alert and into it.
2469,good,took chm 138 with him last semester..he is a great prof....interesting lectures
2847,poor,The worst prof i hav ever seen !!!
615,good,"What can I say? Get ready to read, do homework, long tests, pop quizzes, and  4-5 essays (extra credit essay if you want to improve an essay grade). He is an good professor and he doesn't expect anything from you that he wouldn't do himself. If he made any mistakes, he would address it in the class and even compromise the syllabus if need be."
1318,good,"Extremely thorough presentations.  Goes over things more than once.  Personally my most interesting and favorite teacher of the semester.  Makes jokes and involves the class, very entertaining, kept me awake even at an early class time.  Tests were not the entire grade, and extra credit was available.  Reading is important."
1863,good,"Overall good.Picks favorites.Lame jokes.Extra credit good.Should definately go to lectures&gt;material in lectures-such as examples,videos,activities-is incorporated into exams.Bubbly lady during class,but she's different if you approach her at some other time...avoidant and a bit cold."
2343,good,"very helpful prof., but tests are often unfair"
2449,good,Really boring prof.
2136,poor,Brym is one of the worst professors I've ever had. His lectures and his textbook is full of ridiculous pseudo-science. He doesn't even have an elementary grasp of statistics. He's pompous and obnoxious. He needs a reality check and a new line of work.
4135,good,"Oh STFU everyone!  Professor Lyons explains the material really well, and gives you homeworks, and offers you help if you attend class.  The midterm is fair game since he explains well, plus a lot is from the homework.  The final is a combo of all that plus the remaining homeworks.  Start the project early and you'll do just fine. Excellent book..."
1772,average,"Nice guy, I went to nearly every class, when it came time for the exam, I realized I hadn't learned most of the material."
4363,average,"Okay, so he's not that bad. He's nice. I never went to class and barely studied and still got a B. So, if you want an A, go over the study guide he gives you, keep up with the reading cuz there's a s**t load, u dont wanna keep that till the last minute...and u should be fine. even if u dont go to class...u can still manage an A! it's tru!"
131,poor,"Incredibly condescending to students and the school in general. Constantly talks down about other programs as well as the engineering department.  Also brags about himself quite a bit, he's an annoying teacher who doesn't deserve this position."
3388,good,"I took the 2 1/2 hour class and it was worth it. We normally end at 9:20, not 10, and sometimes earlier. She teaches really fast, so make sure you read the chapter BEFORE the lecture. The material isn't that difficult, but be prepared to study a lot if you want an A. She definitely points you in the right direction for an A."
77,good,"saw his lectures online, this guy is amazing!! wish my college had teachers like him. his lectures made my first year so much easier. amazing guy!!"
2898,poor,100 multiple choice questions are probably not the best way to evaluate one's knowledge of the course material. He often runs out of time and still expects us to know the slides he skipped over and include them on the test material.
2052,good,Amazing!!!
3830,good,"A nice person who is so helpful, never condescending.  Just attend class and take notes and you'll do well; it's college, what do you expect&#63;"
724,good,No Comments
1314,good,"Tammy's mad cool. The class is based on points and she drops the lowest test grade. There are online quizzes duw every week and spontaneous writing assignments which kinda makes it mandatory to go to class. The classes are interesting. She uses relevant examples, videos, and class participation to help explain what she's teaching."
3592,good,Fondufe teaches extremely well but her exams are very tricky! She puts in a lot of tricky questions on her exams and quizes. I esentially studied and payed a lot of attention and got a B even though I thought I had a B+ for sure any way To get an A in her class you really have to study and comprehend the material not a walk in the park at all.
1851,good,I took this my very first semester. It's an easy A course but I got a B because of her poorly structured exams. She finally cleaned it up and I scored a 90+ on the last exam but the other two still made the final grade a B.
2317,poor,"Horribly dogmatic (re: sociology & his course); rather repetitive, too"
3604,good,Really nice lady; the class is a bit mundane but tolerable.
3907,good,She's good as every aspect!!!
1372,average,"Easy enough class, but Rahhal is possibly one of ditziest people I have ever come in contact with. She tries too hard to be cool. I could see her being a TA, but as a professor, I'm not impressed."
1855,good,"Very helpful. Passionate about the subject. Don't be fooled by the class title, it's a lot more interesting than you think. It's  also easier than you think to get a good grade in the class. Follow along, do online quizzes (easy...) and review the review sheet for the exam. Piece of cake. oh yeah, prof is good."
2965,good,he usually makes the students question their answers
1319,good,"By far one of the coolest teachers I've had so far. She makes the lecture enjoyable to be in. If you take Psych 100, get her class, you will not regret it."
2560,good,Very HOT!!!! :)
4308,poor,"The class itself isn't too difficult as long as you read the book and make sure you know all the important terms/concepts that he gives you. He is a very nice professor and likes to joke around in class, but his lectures are long, tedious and extremely boring. He stopped requiring journals in spring 2014 so I don't go to class very often."
3850,good,"Dr. Bauman is one of the best professors for Art History! She's super helpful and her lectures are hilarious and fun. Tests are straight from the lectures and super easy, but you do have to attend class, because she doesn't post powerpoints on black board."
3412,good,"Not as anal as people make her out to be, but is strict with rules, don't get me wrong. Nice woman, but old school methods make this course less enjoyable than it could be."
375,good,He's pretty funny i attended 80% of his classes and he was funny. he puts alotta stuff he says on the exam. he relates to the stuff in funny interesting ways that cant let u forget the material his exams are alot harder than murray but he keeps u focused more cuz hes not boring
1908,average,"teacher has gone insane!! in a good way, her class is interesting with creative new activities every morning, i love the mini clips she uses for her class, only the exams are some what difficult, everything else is a o k!!"
333,good,"Dr. Molumby if you're reading this - you are good professor, but those exams...not so good! Come on give us some break...you made 2 exams difficult, make this one reasonable....For other students reading this, read the book, it helps but really study his power points!"
3538,poor,Don't take her for BIOL213 cuz shes a completely different prof who doesn't know how to teach. She talks for one hour and fifteen minutes and still asks us to stay for 10 minutes more in the class. very bad professor
3615,average,I've never studied so hard for a class in my life. And I feel as if I'm a good student. I realized maybe advanced bio is just not for me.  Her tests were very hard to me. There were a LOT of notes and she wasn't great at explaining concepts. Also didn't really answer questions clearly.
2365,poor,ugh.
1604,poor,Ummmmmm.  If don't like hearing this 50 times a lecture don't register with him.
1118,good,King of Bio.
4279,good,"This is TRULY one of the best professors that I have EVER had! His lectures are amazing and you can learn so much from this man! His exams require a lot of writing, but they aren't hard. He also has you write along in a journal while he lectures. It was so relaxing to me and I would take him again in a heartbeat. GREAT professor!!!"
1943,good,"Judy is an good professor. Very clear in class and always interesting. I took this class because I heard it was easy, but it is also so interesting! You'll learn a lot about relevant things such as birth control, cancer, etc. Would definitely recommend anyone at UMass to take this class! Also, don't buy the textbook."
2958,good,good
3583,good,I never bought the text book and came to lecture 50% of the time and did pretty well cuz ALL her exam questions are from her slides. she's really helpful when you need help and she's pretty loud and energetic which is great for a 1st morning class
4358,poor,No Comments
3568,average,"She's poorly boring to the point you never want to stay in class. Her exams are worded horribly and she loves &quot;which of the following is not, or which of the following is true&quot; questions and her notes are disorganized. Overly complicates a 200 level class. Wouldn't recommend or take her again."
2376,average,Very difficult tests and exams. Textbook prep questions are useless preparation for his brutal tests. Interesting lectures. Do not recommend his classes if you are looking to achieve a grade above a 75. Humorous. Hardly available outside of lecture.
3974,good,"Great Professor.  If you have to take art history, she's the one to take it with.  Gives entire study guide over the course of the semester to make sure you come to class.  Don't bother buying the book.  It's expensive and I've never used it -- still got an A on midterm and final."
1342,good,"Pretty easy class. 6 exams (top 5 scores) go to the review before the test, the study guide has everything you need to know. Random in class writings for attendance and to see if you did your reading (only need to do HOCK book readings, not fieldman)short easy online quizes. very enthusiastic prof, take this class."
320,poor,"Molumby is one of the worst professors I've had at UIC. As a bio major, I was utterly annoyed and distracted by the way this man teaches this class.  He blabbers on for hours and hours, and makes incomprehensible metaphors, rather than saying the exact scientific terms.  He doesn't answer e-mails correctly but simply replies with cryptic messages."
1619,poor,He seemed a bit... lost at times. He speaks kinda softly and makes you sleepy. No problems to work on your own the double check in class. He just lectures and you sit there trying to frantically copy whatever nonsense he puts on the board.
3839,poor,"Terrible grader. Quoted from the professor: ""If I can take off points from something, I will"". Does not allow any form of extracredit under any circumstances, even if the student is struggling from the beginning."
2060,good,"She's a wonderful professor and my favorite biology professor in the five college area.  She's approachable, clear, and very funny. I would definitely recommend her to anyone."
2945,average,"I can't stand it when prof's make us by all their stupid textbooks so they can get a paycheck (like, American soc for Americans..what&#63;&#63;). He's not great at all, a total name dropper, sits on a high horse, has been teaching the same course for like 15 years or something. SOMETIMES he cracks a good joke...thats rare though."
2219,good,lectures were easy to follow...material was organized and structured...approachable...website was ALWAYS up-to-date...readings were relevant to real-life issues and interesting...clear speaker.
1673,poor,"Can't understand a thing he says. Thank goodness i took calculus in high school cause if i didn't i would be so lost. too bad he is the only teacher who teaches 128, which i am forced to take next semester."
1942,good,"Super easy only went to class 3 times you have to try to fail this class. Easy hw, easy exams, drops lowest grade, optional final, no attendance and easy extra credit assignments. Plus you actually learn some useful stuff. Win win win"
260,good,"Overall, I really enjoyed him as a professor and he got me more interested in ecology by the end of the class. A couple things, though... 1)He doesn't really use a mic. 2)His exams are tricky on purpose, but practice off old exams. 3) He has lots of seemingly tangent stories but learn to understand his point. 4)He promotes many of his own opinions."
3691,good,"Very clear on topics and material.  Material follows a logical sequence that is easy to understand.  Dr. Fondufe is great to come to with any problems you may be having, she is quite helpful and willing to explain."
2039,average,"She seems like a nice, short, older lady, but her tests are ridiculously hard. Her notes and packets help on half the questions, the other half of the questions make no sense, and its hard to narrow down the answers. No homework or papers though."
689,good,"She is really a great professor. I wasn't too excited about going to this class in the beginning but she made the class so fun and interesting it was enjoyable. Also, she takes you step by step in the research project so if you do what she tells you to do, it's hard not to get an A!!!!!"
901,good,"She is a very good and passionate professor. She really cares about her students and the world for that matter. The only thing that I didn't like was the fact that she gave no powerpoints or anything to go by. She gave plenty of quizzes which were ok, I just wish she would have had power points or something. Other than that she's cool and funny!"
2306,good,Interesting and dynamic professor
2026,good,"HILARIOUS teacher, never laughed so hard in a class in my life.  The part of the class she taught (the final of 3 portions) was very easy as well."
2892,good,I'm currently taking my second course with him (SOC103) but really enjoyed SOC102 ! :)I really don't know what everyone is complaining about his lectures are interesting and the tests are pretty standard. He does ask a few statistical type questions but the majority are pretty straight forward. He is a great prof ! :)
138,good,He loves to make fun of people and that my kind of person.
1917,poor,No Comments
1828,good,"take psych 100 with her. she drops the lowest test, and they are all very easy. there is extra credit, and the HW is easy too. you have to pay a lot for the reading material which sucks, and she makes you buy her note onlines for class... it's a rip off, but an easy class."
1573,poor,"I could say a few things that would be deleted. This was the worst class ever. Just sign up for the class and teach yourself. Go to help sessions with TA's and do the OWLs. He is apparently very smart, but can't teach the stuff. His lectures are a waste of time."
319,poor,"Molumby is by far the worst teacher I have had while at UIC. I sit in the front row and try to pay full attention but half the time I'm so lost because most of his anectdotes are confusing and unhelpful. As prior comments have mentioned, his organizational skills are terrible making understanding the material nearly impossible."
653,good,"Very good teacher! One of the best at CTC. He's very clear about what he wants and is more than willing to help you if you are having trouble with anything. I'd recommend him to anyone taking English. I warn you though, he loves essays! So be prepared to write."
